measurer,type,time,number
10,S,14:52:13.71,
10,S,14:53:09.60,
10,S,14:53:09.99,
10,S,14:53:46.97,
10,S,14:54:19.48,
10,S,14:54:19.79,
10,S,14:54:54.24,
10,S,14:54:55.82,
10,S,14:55:29.54,
10,S,14:55:45.09,
10,S,14:55:45.46,
10,S,14:55:45.80,
10,S,14:55:46.11,
10,S,14:55:46.68,
10,S,14:55:47.07,
10,S,14:56:16.16,
10,S,14:56:40.19,
10,S,14:56:40.54,
10,S,14:56:40.84,
10,S,14:56:41.35,
10,T,14:58:42.86,
10,T,14:59:24.19,
10,T,14:59:58.09,
10,T,15:00:29.47,
10,T,15:01:04.40,
10,T,15:02:46.94,
10,T,15:03:24.43,
10,T,15:03:56.63,
10,T,15:04:40.31,
10,T,02:24:13.31,
10,T,02:24:14.27,
10,T,02:24:15.40,
10,T,02:24:16.31,
10,T,02:24:17.26,
10,T,02:24:18.23,
10,T,02:24:19.08,
10,T,02:24:19.96,
10,T,02:24:21.00,
10,T,02:24:21.90,
10,T,02:24:22.92,
10,T,02:24:23.92,
10,T,02:24:24.91,
10,T,02:24:25.99,
10,T,02:24:26.99,
10,T,02:24:28.04,
10,T,02:24:29.00,
10,T,02:24:30.01,
10,T,02:24:31.03,
10,T,02:24:32.06,
10,T,02:24:33.02,
10,T,02:24:34.02,
10,T,02:24:34.96,
10,T,02:24:35.84,
10,T,02:24:41.17,
10,T,02:24:42.20,
10,T,02:24:43.15,
10,T,02:24:44.13,
10,T,02:24:45.07,
10,T,02:24:46.04,
10,T,02:24:47.02,
10,T,02:24:48.06,
10,T,02:24:48.96,
10,T,02:24:50.02,
10,T,02:24:51.08,
10,T,02:24:52.07,
10,T,02:24:53.15,
10,T,02:24:54.19,
10,T,02:24:55.14,
10,T,02:24:55.93,
10,T,02:24:57.04,
10,T,02:24:58.10,
10,T,02:24:59.02,
10,T,02:25:00.01,
10,T,02:25:01.04,
10,T,02:25:02.02,
10,T,02:25:02.98,
10,T,02:25:03.99,
10,T,02:25:05.04,
10,T,02:25:06.04,
10,T,02:25:06.99,
10,T,02:25:08.06,
10,T,02:25:09.07,
10,T,02:25:10.07,
10,T,02:25:11.02,
10,T,02:25:12.04,
10,T,02:25:13.05,
10,T,02:25:14.02,
10,T,02:25:15.12,
10,T,02:25:16.11,
10,T,02:25:17.08,
10,T,02:25:18.09,
10,T,02:25:19.08,
10,T,02:25:20.02,
10,T,02:25:21.04,
10,T,02:25:22.08,
10,T,02:25:23.10,
10,T,02:25:24.12,
10,T,02:25:25.11,
10,T,02:25:26.21,
10,T,02:25:27.09,
10,T,02:25:28.05,
10,T,02:25:29.07,
10,T,02:25:30.02,
10,T,02:25:30.99,
10,T,02:25:32.10,
10,T,02:25:34.11,
10,T,02:25:35.07,
10,T,02:25:36.07,
10,T,02:25:37.03,
10,T,02:25:37.99,
10,T,02:25:39.02,
10,T,02:25:40.01,
10,T,02:25:41.02,
10,T,02:25:42.01,
10,T,02:25:43.06,
10,T,02:25:44.06,
10,T,02:25:45.04,
10,T,02:25:46.04,
10,T,02:25:47.08,
10,T,02:25:48.04,
10,T,02:25:49.13,
10,T,02:25:50.05,
10,T,02:25:51.06,
10,T,02:25:52.08,
10,T,02:25:53.09,
10,T,02:25:54.06,
10,T,02:25:55.06,
10,T,02:25:56.03,
10,T,02:25:57.09,
10,T,02:25:58.07,
10,T,02:25:58.92,
10,T,02:25:59.90,
10,T,02:26:00.85,
10,T,02:26:01.90,
10,T,02:26:03.08,
10,T,02:26:04.03,
10,T,02:26:05.08,
10,T,02:26:06.15,
10,T,02:26:07.18,
10,T,02:26:08.14,
10,T,02:26:09.16,
10,T,02:26:10.10,
10,T,02:26:11.08,
10,T,02:26:11.99,
10,T,02:26:12.95,
10,T,02:26:13.88,
10,T,02:26:14.83,
10,T,02:26:15.80,
10,T,02:26:16.76,
10,T,02:26:18.33,
10,T,02:26:19.25,
10,T,02:26:20.19,
10,T,02:26:21.18,
10,T,02:26:22.20,
10,T,02:26:23.12,
10,T,02:26:24.07,
10,T,02:26:25.13,
10,T,02:26:26.11,
10,T,02:26:27.09,
10,T,02:26:28.05,
10,T,02:26:29.03,
10,T,02:26:30.06,
10,T,02:26:31.05,
10,T,02:26:32.06,
10,T,02:26:33.00,
10,T,02:26:33.98,
10,T,02:26:34.99,
10,T,02:26:35.98,
10,T,02:26:36.97,
10,T,02:26:38.02,
10,T,02:26:39.05,
10,T,02:26:40.03,
10,T,02:26:41.08,
10,T,02:26:42.10,
10,T,02:26:43.08,
10,T,02:26:43.98,
10,T,02:26:44.97,
10,T,02:26:46.00,
10,T,02:26:47.00,
10,T,02:26:47.99,
10,T,02:26:49.05,
10,T,02:26:49.99,
10,T,02:26:51.02,
10,T,02:26:52.02,
10,T,02:26:52.93,
10,T,02:26:54.04,
10,T,02:26:55.09,
10,T,02:26:56.12,
10,T,02:26:57.03,
10,T,02:26:58.01,
10,T,02:26:59.00,
10,T,02:26:59.95,
10,T,02:27:00.96,
10,T,02:27:01.98,
10,T,02:27:02.95,
10,T,02:27:04.01,
10,T,02:27:05.12,
10,T,02:27:06.04,
10,T,02:27:07.06,
10,T,02:27:08.13,
10,T,02:27:09.14,
10,T,02:27:10.14,
10,T,02:27:10.99,
10,T,02:27:12.05,
10,T,02:27:13.01,
10,T,02:27:13.97,
10,T,02:27:14.93,
10,T,02:27:15.84,
10,T,02:27:16.76,
10,T,02:27:17.73,
10,T,02:27:19.19,
10,T,02:27:20.23,
10,T,02:27:21.38,
10,T,02:27:22.38,
10,T,02:27:23.56,
10,T,02:27:24.69,
10,T,02:27:25.69,
10,T,02:31:05.79,
10,T,02:31:06.61,
10,T,02:31:07.29,
10,T,02:31:08.42,
10,T,02:31:09.23,
10,T,02:31:09.72,
10,T,02:31:10.53,
10,T,02:31:11.60,
10,T,02:31:13.57,
10,T,02:31:14.61,
10,T,02:31:15.32,
10,T,02:31:15.82,
10,T,02:31:16.71,
10,T,02:31:17.37,
10,T,02:31:18.41,
10,T,02:31:25.18,
10,T,02:31:26.98,
10,T,02:31:27.97,
10,T,02:31:28.97,
10,T,02:31:29.97,
10,T,02:31:30.90,
10,T,02:31:31.99,
10,T,02:31:33.16,
10,T,02:31:34.17,
10,T,02:31:35.12,
10,T,02:31:36.09,
10,T,02:31:37.02,
10,T,02:31:37.98,
10,T,02:31:39.05,
10,T,02:31:40.04,
10,T,02:31:41.04,
10,T,02:31:42.00,
10,T,02:31:43.01,
10,T,02:31:43.97,
10,T,02:31:45.01,
10,T,02:31:46.07,
10,T,02:31:47.10,
10,T,02:31:48.06,
10,T,02:31:49.03,
10,T,02:31:49.97,
10,T,02:31:50.10,
10,T,02:31:51.97,
10,T,02:31:52.95,
10,T,02:31:54.06,
10,T,02:31:54.99,
10,T,02:31:56.03,
10,T,02:31:56.99,
10,T,02:31:57.99,
10,T,02:31:59.02,
10,T,02:32:00.01,
10,T,02:32:01.04,
10,T,02:32:02.01,
10,T,02:32:03.01,
10,T,02:32:03.99,
10,T,02:32:05.08,
10,T,02:32:06.11,
10,T,02:32:07.09,
10,T,02:32:08.11,
10,T,02:32:09.05,
10,T,02:32:10.13,
10,T,02:32:11.10,
10,T,02:32:12.13,
10,T,02:32:13.09,
10,T,02:32:14.23,
10,T,02:32:15.31,
10,T,02:32:16.25,
10,T,02:32:17.12,
10,T,02:32:17.99,
10,T,02:32:19.13,
10,T,02:32:20.06,
10,T,02:32:21.12,
10,T,02:32:22.08,
10,T,02:32:23.05,
10,T,02:32:24.05,
10,T,02:32:25.07,
10,T,02:32:26.05,
10,T,02:32:26.99,
10,T,02:32:28.03,
10,T,02:32:28.98,
10,T,02:32:30.01,
10,T,02:32:30.99,
10,T,02:32:31.97,
10,T,02:32:33.06,
10,T,02:32:34.04,
10,T,02:32:35.06,
10,T,02:32:36.09,
10,T,02:32:37.05,
10,T,02:32:38.06,
10,T,02:32:39.11,
10,T,02:32:40.12,
10,T,02:32:41.15,
10,T,02:32:42.12,
10,T,02:32:42.98,
10,T,02:32:44.16,
10,T,02:32:45.03,
10,T,02:32:46.15,
10,T,02:32:47.20,
10,T,02:32:48.28,
10,T,02:32:49.10,
10,T,02:32:50.01,
10,T,02:32:51.14,
10,T,02:32:51.99,
10,T,02:32:53.13,
10,T,02:32:54.15,
10,T,02:32:54.99,
10,T,02:32:55.98,
10,T,02:32:57.15,
10,T,02:32:58.15,
10,T,02:32:59.08,
10,T,02:33:00.08,
10,T,02:33:01.10,
10,T,02:33:02.05,
10,T,02:33:03.15,
10,T,02:33:04.06,
10,T,02:33:05.08,
10,T,02:33:06.06,
10,T,02:33:07.13,
10,T,02:33:08.12,
10,T,02:33:09.04,
10,T,02:33:10.14,
10,T,02:33:11.15,
10,T,04:28:45.39,
10,T,04:28:46.50,
10,T,04:28:46.94,
10,T,04:51:36.13,
10,T,04:51:59.66,
10,T,04:52:02.40,
10,T,04:52:06.89,
10,S,07:03:51.28,
10,S,07:03:52.07,
10,S,07:03:52.49,
10,S,07:06:51.48,
10,S,07:06:51.05,
10,S,07:06:53.77,
10,S,07:09:23.31,
10,S,07:09:26.31,
10,S,07:09:26.55,
10,S,07:09:29.30,
10,S,07:12:14.24,
10,S,07:12:14.64,
10,S,07:12:34.28,
10,S,07:12:34.73,
10,S,07:12:35.71,
10,S,07:12:36.02,
10,S,07:13:48.27,
10,S,07:16:55.70,1
10,S,07:16:56.53,
10,S,07:17:14.81,2
10,S,07:17:15.54,
10,S,07:17:37.14,5
10,S,07:17:37.69,
10,S,07:18:24.41,6
10,S,07:18:24.91,
10,S,07:18:34.43,7
10,S,07:18:34.06,
10,S,07:19:02.38,8
10,S,07:19:02.90,
10,S,07:19:18.53,9
10,S,07:19:19.10,
10,S,07:19:37.47,11
10,S,07:19:37.95,
10,S,07:20:00.09,12
10,S,07:20:01.13,
10,S,07:20:27.23,14
10,S,07:20:27.69,
10,S,07:20:48.44,15
10,S,07:20:48.80,
10,S,07:21:15.91,16
10,S,07:21:16.73,
10,S,07:21:38.09,17
10,S,07:21:39.41,
10,S,07:22:05.05,18
10,S,07:22:05.12,
10,S,07:22:24.64,19
10,S,07:22:25.31,
10,S,07:22:49.51,21
10,S,07:22:49.37,
10,S,07:23:17.03,22
10,S,07:23:17.99,
10,S,07:23:40.17,24
10,S,07:23:40.77,
10,S,07:24:11.67,25
10,S,07:24:11.12,
10,S,07:26:02.04,29
10,S,07:26:02.66,
10,S,07:26:23.39,32
10,S,07:26:23.92,
10,S,07:26:44.91,33
10,S,07:26:45.67,
10,S,07:27:01.88,35
10,S,07:27:03.10,
10,S,07:27:26.65,36
10,S,07:27:27.06,
10,S,07:27:43.79,28
10,S,07:27:44.26,
10,S,07:27:51.25,37
10,S,07:27:51.84,
10,S,07:27:57.14,27
10,S,07:27:57.85,
10,S,07:28:07.57,26
10,S,07:28:08.05,
10,S,07:28:22.11,38
10,S,07:28:22.79,
10,S,07:28:42.27,39
10,S,07:28:43.07,
10,S,07:29:14.42,41
10,S,07:29:14.92,
10,S,07:29:39.18,43
10,S,07:29:39.58,
10,S,07:29:59.67,44
10,S,07:29:59.98,
10,S,07:30:28.32,45
10,S,07:30:28.75,
10,S,07:31:04.39,46
10,S,07:31:04.80,
10,S,07:31:27.67,47
10,S,07:31:28.02,
10,S,07:32:33.92,51
10,S,07:32:34.59,
10,S,07:32:57.38,52
10,S,07:32:57.92,
10,S,07:34:10.07,54
10,S,07:34:10.53,
10,S,07:34:35.55,55
10,S,07:34:35.93,
10,S,07:34:57.53,56
10,S,07:34:58.11,
10,S,07:35:26.76,57
10,S,07:35:27.19,
10,S,07:35:50.63,58
10,S,07:35:51.54,
10,S,07:36:15.64,59
10,S,07:36:16.48,
10,S,07:36:41.47,61
10,S,07:36:42.12,
10,S,07:37:01.08,23
10,S,07:37:02.76,
10,S,07:37:14.23,53
10,S,07:37:14.62,
10,S,07:37:20.03,48
10,S,07:37:20.60,
